Match Id,Match Number,Group Number,Team A,Team B,Innings,Over,Runs,Main Message,Complete Commentary
1415704,4,D,South Africa,Sri Lanka,2,9.6,1w,"Pathirana to de Kock, 1 wide","bouncer, but too short, over the head. Called a wide."
1415704,4,D,South Africa,Sri Lanka,2,9.5,1,"Pathirana to Stubbs,  1 run","full delivery on the stumps, driven down the ground, without a lot of timing. Mid on comes around to clean up but they can sprint one"
1415704,4,D,South Africa,Sri Lanka,2,9.4,1,"Pathirana to de Kock,  1 run","shortish, wide of off, cut away to deep backward point"
1415704,4,D,South Africa,Sri Lanka,2,9.3,•,"Pathirana to de Kock, no run","another one. If you can bowl quickly on this track, you can rock it. This is 150kph, bounced way higher than QdK expected, and bounced way over his shot. PLay and a miss."
1415704,4,D,South Africa,Sri Lanka,2,9.2,•,"Pathirana to de Kock, no run","back of a length ball just outside off, bounces over the batter's shot. This is what the SA bowlers did"
1415704,4,D,South Africa,Sri Lanka,2,9.1,1,"Pathirana to Stubbs,  1 run","full delivery on the pads, flicked to deep square for single"
1415704,4,D,South Africa,Sri Lanka,2,8.6,1,"Shanaka to Stubbs,  1 run","length ball angled in towards off, just played towards mid on and they take one"
1415704,4,D,South Africa,Sri Lanka,2,8.5,1,"Shanaka to de Kock,  1 run","fullish on the pads, clipped to deep backward square for a single"
1415704,4,D,South Africa,Sri Lanka,2,8.4,1,"Shanaka to Stubbs,  1 run","shortish, wide of off, cut out to deep backward point"
1415704,4,D,South Africa,Sri Lanka,2,8.3,•,"Shanaka to Stubbs, no run",Stubbs comes down the track but can't do much with this length ball. Just defends back to Shanaka.
1415704,4,D,South Africa,Sri Lanka,2,8.2,•,"Shanaka to Stubbs, no run","length outside off, Stubbs stays in the crease and defends"
1415704,4,D,South Africa,Sri Lanka,2,8.1,•,"Shanaka to Stubbs, no run","full ball, swinging in slightly, pushed towards mid off"
1415704,4,D,South Africa,Sri Lanka,2,7.6,•,"Angelo Mathews to de Kock, no run","length ball outside off, defended towards cover"
1415704,4,D,South Africa,Sri Lanka,2,7.5,6,"Angelo Mathews to de Kock,  SIX runs","first big one from Quinton de Kock! This is a shortish ball that sits up, and bashing that over deep square leg for six. An authoritative shot and it cleared the short boundary easilty."
1415704,4,D,South Africa,Sri Lanka,2,7.4,1,"Angelo Mathews to Stubbs,  1 run","length ball wide of off, opens the face and runs it towards deep third"
1415704,4,D,South Africa,Sri Lanka,2,7.3,•,"Angelo Mathews to Stubbs, no run","length ball outside off, inside edge into pad."
1415704,4,D,South Africa,Sri Lanka,2,7.2,1,"Angelo Mathews to de Kock,  1 run","length on the stumps, defended towards mid off and they sprint through on an early call"
1415704,4,D,South Africa,Sri Lanka,2,7.1,1,"Angelo Mathews to Stubbs,  1 run","bottom edge that bounced short of the keeper? Well, almost. This was an inside edge that bounced short of Kusal Mendis, and he couldn't collect cleanly, so they take the single"
1415704,4,D,South Africa,Sri Lanka,2,6.6,1,"Shanaka to Stubbs,  1 run","length on the stumps again. This time the batter gets across, works it to square leg and they sprint one"
1415704,4,D,South Africa,Sri Lanka,2,6.5,•,"Shanaka to Stubbs, no run","jags it in off a length and beats Stubbs all ends up. This was a length ball, and Stubbs played all around it and the ball whizzed between bat and pad, but over the stumps"
1415704,4,D,South Africa,Sri Lanka,2,6.4,•,"Shanaka to Stubbs, no run","full outside off, pushed to mid off and there's no single"
1415704,4,D,South Africa,Sri Lanka,2,6.3,1,"Shanaka to de Kock,  1 run","length ball on the pads, de Kock looks to defend to leg but is struck on the front pad (pitched outside leg). Ball dribbles off towards cover and they take a single"
1415704,4,D,South Africa,Sri Lanka,2,6.2,1,"Shanaka to Stubbs,  1 run","full, wide of off, opens the face and squirts it out towards backward point. Pathirana makes a nice diving stop there but can't prevent a single"
1415704,4,D,South Africa,Sri Lanka,2,6.1,•,"Shanaka to Stubbs, no run","fullish ball on the pads, poked towards deep midwicket where theer is a fielder"
1415704,4,D,South Africa,Sri Lanka,2,5.6,1,"Thushara to Stubbs,  1 run","fullish just outside off, defended into the legside and they can scamper one as midwicket closes in"
1415704,4,D,South Africa,Sri Lanka,2,5.5,•,"Thushara to Stubbs, no run","fullish ball, just outside off, moving away. Play and a miss"
1415704,4,D,South Africa,Sri Lanka,2,5.4,2lb,"Thushara to Stubbs, 2 leg byes","back of a length ball, flicked off the thigh pad - or was that leg byes? Kusal Mendis goes chasing after it and gets there first, near fine leg. Yes, it was off the pad"
1415704,4,D,South Africa,Sri Lanka,2,5.3,1,"Thushara to de Kock,  1 run","really cramping him for room with a length ball, seaming in. QdK gets low and chops it towards cover point and get a single"
1415704,4,D,South Africa,Sri Lanka,2,5.2,•,"Thushara to de Kock, no run","full one, swinging in, pitched on the stumps, driven to mid on and they think of a run but decide against"
1415704,4,D,South Africa,Sri Lanka,2,5.1,•,"Thushara to de Kock, no run","full ball, just wide of off, QdK tries to chop down on it, but it passes under the bat"
1415704,4,D,South Africa,Sri Lanka,2,4.6,•,"Shanaka to Stubbs, no run","dropped by Kusal Mendis. This was fullish outside off, a healthy edge off Stubbs' bat, keeps low and Kusal has to dive hard to his right but he still should have taken that."
1415704,4,D,South Africa,Sri Lanka,2,4.5,•,"Shanaka to Stubbs, no run","length outside off, another defensive shot"
1415704,4,D,South Africa,Sri Lanka,2,4.4,•,"Shanaka to Stubbs, no run","length ball just outside off, defended"
1415704,4,D,South Africa,Sri Lanka,2,4.3,•,"Shanaka to Stubbs, no run","big appeal for a caught behind, but did Stubbs touch that? I'm not sure. Sri Lanka have reviewed.  This was a length ball down leg, which the batter tried to glance, but he misses. The on-field umpire has given it a wide. The snicko shows it flicking thigh pad, but it's nowhere near the bat."
1415704,4,D,South Africa,Sri Lanka,2,4.2,W,"Shanaka to Markram, OUT","is that out? Shanaka squares Markram up and Kamindu Mendis has taken an outstanding slip catch. This is fullish, pitching on the stumps, seaming away and Markram, who is trying to flick through midwicket, gets an outside edge to it. It's dying desperately on Kamindu who is at about second slip, but he gets fingers underneath it and completes the catch comfortably. Sri Lanka still think they are in this."
1415704,4,D,South Africa,Sri Lanka,2,4.1,•,"Shanaka to Markram, no run","length ball just wide of off, defended towards cover"
1415704,4,D,South Africa,Sri Lanka,2,3.6,•,"Thushara to de Kock, no run","swinging in a little, yorker length. QdK just keeps it out and jams it back to the bowler"
1415704,4,D,South Africa,Sri Lanka,2,3.5,•,"Thushara to de Kock, no run","full, wide of off, swinging in a little. QdK plays a big drive but the swing makes him miss it, Beats his inside edge."
1415704,4,D,South Africa,Sri Lanka,2,3.4,1,"Thushara to Markram,  1 run","length on the stumps, again Markram clips to leg, a bit squarer this time, but there's only a single on this occasion"
1415704,4,D,South Africa,Sri Lanka,2,3.3,2,"Thushara to Markram,  2 runs","overcorrects with the line, and goes into the pads. Markram plays this through midwicket"
1415704,4,D,South Africa,Sri Lanka,2,3.2,6,"Thushara to Markram,  SIX runs",that's a glorious shot! Soon as he sees some width he goes after it and absolutely nails it! The best timing seen all day. Just leans into this lofted cover drive and sends it over the short boundary on that side. That will deflate Sri Lanka a little.
1415704,4,D,South Africa,Sri Lanka,2,3.1,•,"Thushara to Markram, no run","full, on the stumps, tailing away. Markram is playing it safe right now. He pushes it back to the bowler."
1415704,4,D,South Africa,Sri Lanka,2,2.6,1,"Angelo Mathews to Markram,  1 run","back of a length, bit too wide of off, so Markram gets back and plays a nice back-foot punch through point to keep strike"
1415704,4,D,South Africa,Sri Lanka,2,2.5,•,"Angelo Mathews to Markram, no run","length on about off stump, just defended"
1415704,4,D,South Africa,Sri Lanka,2,2.4,•,"Angelo Mathews to Markram, no run","back of a length on the stumps, defended to leg"
1415704,4,D,South Africa,Sri Lanka,2,2.3,•,"Angelo Mathews to Markram, no run","this one comes in with the angle, and maybe jags a bit off the seam as well and hits Markram in the box! Mathews isn't bowling very fast (decidedly in the 120kph range), but he's getting some movement and making Markram uncomfortable. He needs some medical attention after that."
1415704,4,D,South Africa,Sri Lanka,2,2.2,•,"Angelo Mathews to Markram, no run","beauty! This is a length ball, pitching just on off, seaming away, squares the batter up and beats the outside edge as Markram prods at it"
1415704,4,D,South Africa,Sri Lanka,2,2.1,•,"Angelo Mathews to Markram, no run","length ball on off stump, just defended from the crease"
1415704,4,D,South Africa,Sri Lanka,2,1.6,1,"Thushara to Markram,  1 run","full, wide-ish of off, swinging away. Markram tries to stroke through the covers but can't time it. Gets it far enough away from the fielder to get a single"
1415704,4,D,South Africa,Sri Lanka,2,1.5,1,"Thushara to de Kock,  1 run","full on the stumps, swinging in again, clipped straight of midwicket and they scamper one"
1415704,4,D,South Africa,Sri Lanka,2,1.4,1,"Thushara to Markram,  1 run","full on the stumps, clipped towards square leg. and they skip through for a single"
1415704,4,D,South Africa,Sri Lanka,2,1.3,W,"Thushara to Hendricks, OUT","Thushara gets a Test-style wicket off a Test match length. This was in the corridor, length ball, a little wide of off, but - vitally -  swinging away. Hendricks pushes at it, gets an edge, and first slip gobbles it  up. Finally a little joy for Sri Lanka. Thushara's job is to give new-ball wickets and he's delivered one."
1415704,4,D,South Africa,Sri Lanka,2,1.2,1,"Thushara to de Kock,  1 run","fullish on the stumps again, which the batter tries to hit through leg. Goes into the legside infield off the inside half of the bat and they scamper through"
1415704,4,D,South Africa,Sri Lanka,2,1.1,2,"Thushara to de Kock,  2 runs","full, on the stumps, swinging in. QdK plays a big shot, closes the face, but can only get a sharp two to deep square leg as fine leg comes around to clean up"
1415704,4,D,South Africa,Sri Lanka,2,1.1,1nb,"Thushara to de Kock, (no ball)",first ball in a World Cup is a rank full toss. Loses control and sends it waist high way down off. Called a no ball
1415704,4,D,South Africa,Sri Lanka,2,0.6,4,"Angelo Mathews to Hendricks, FOUR runs","length wide of off, and Hendricks pushes out at it, and gets a thick outside edge that sends the ball through deep third for the first boundary. South Africa are on their way"
1415704,4,D,South Africa,Sri Lanka,2,0.5,1,"Angelo Mathews to de Kock,  1 run","length ball just wide of off, squirts that behind square on the offside and they take a comfortable single"
1415704,4,D,South Africa,Sri Lanka,2,0.5,1w,"Angelo Mathews to de Kock, 1 wide","length ball, fired down leg. Mendis does well to get a glove behind it"
1415704,4,D,South Africa,Sri Lanka,2,0.4,•,"Angelo Mathews to de Kock, no run","length ball just outside off, clips to leg but straight to midwicket"
1415704,4,D,South Africa,Sri Lanka,2,0.3,•,"Angelo Mathews to de Kock, no run","length outside off, blocked towards mid off. Fielder closers in quickly"
1415704,4,D,South Africa,Sri Lanka,2,0.2,•,"Angelo Mathews to de Kock, no run","length outside off, pushed towards cover without much timing. They think about a run and decide against"
1415704,4,D,South Africa,Sri Lanka,2,0.1,•,"Angelo Mathews to de Kock, no run","length ball on off stump, QdK tries to flick through leg I think, but  only hits it into his pad"
1415702,2,C,West Indies,Papua New Guinea,1,19.6,2,"Alzarri Joseph to Doriga,  2 runs","another full toss, curling in and clubbed to long-on. They hustle back for two to finish off. Spirited effort from PNG, especially Kiplin Doriga at the end"
1415702,2,C,West Indies,Papua New Guinea,1,19.6,2nb,"Alzarri Joseph to Morea, (no ball) 1 run","low full toss, swatted to mid-off - and that's job done for WI oh dear, Joseph has overstepped. Still a ball to come"
1415702,2,C,West Indies,Papua New Guinea,1,19.5,1,"Alzarri Joseph to Doriga,  1 run","goes full and straight, Doriga leaps down the track, but picks out cover. They settle for a scrambled single"
1415702,2,C,West Indies,Papua New Guinea,1,19.4,1,"Alzarri Joseph to Morea,  1 run","full, straight and turned to leg. They are looking for two, but probably better off with Doriga on strike"
1415702,2,C,West Indies,Papua New Guinea,1,19.3,W,"Alzarri Joseph to Doriga, OUT","Joseph runs out the non-striker! Never a run there but PNG are desperate, as the ball ricocheted into the pitch and back off the batter. Joseph hares down in his follow through and underarms into the stumps with Nao well short of his ground"
1415702,2,C,West Indies,Papua New Guinea,1,19.2,4,"Alzarri Joseph to Doriga, FOUR runs","short ball, slashed to deep backward point! More prose than poetry from Kiplin, but it's just what his side need. Leans back and lummoxes four more"
1415702,2,C,West Indies,Papua New Guinea,1,19.1,4,"Alzarri Joseph to Doriga, FOUR runs",full and lashed through the overs! Doriga brings out the long handle to excellent effect!
1415702,2,C,West Indies,Papua New Guinea,1,18.6,W,"Russell to Soper, OUT",yorked 'im! Russell rocks middle! Excellent bit of death bowling and Soper can't lay bat on it as he looks to make room for a flap through the off side. Russell finishes his day's work with the most emphatic of dismissals
1415702,2,C,West Indies,Papua New Guinea,1,18.5,1,"Russell to Doriga,  1 run","Dre Russ nails his yorker, tailing in towards leg stump. Doriga ends up playing it quite well and they pinch one"
1415702,2,C,West Indies,Papua New Guinea,1,18.4,2,"Russell to Doriga,  2 runs","length ball, Doriga carves it through extra cover. Super running from Soper as he charges back to the danger end"
1415702,2,C,West Indies,Papua New Guinea,1,18.3,2,"Russell to Doriga,  2 runs","fired down on the stumps, dragged leg side and into a gap for two more"
1415702,2,C,West Indies,Papua New Guinea,1,18.2,1,"Russell to Soper,  1 run","pace off, 109kph outside off and dinked for one"
1415702,2,C,West Indies,Papua New Guinea,1,18.1,4,"Russell to Soper, FOUR runs","thick-edged to fine leg! PNG will take them any which way. Full and Soper frees the arms, chops past leg stump to an unguarded part of the ground"
1415702,2,C,West Indies,Papua New Guinea,1,17.6,2,"Shepherd to Doriga,  2 runs","full and crunched, more busy batting from Doriga who pushes hard for two as long-off comes around to field"
1415702,2,C,West Indies,Papua New Guinea,1,17.5,1,"Shepherd to Soper,  1 run","short ball into the pitch, 135kph and swatted out to deep square leg"
1415702,2,C,West Indies,Papua New Guinea,1,17.4,3,"Shepherd to Doriga,  3 runs","full toss, battered in front of the cover sweeper... Joseph does well running around to intercept in front of the rope, a tumbling stop to prevent four"
1415702,2,C,West Indies,Papua New Guinea,1,17.3,4,"Shepherd to Doriga, FOUR runs","slower ball, swung away! Doriga is forward and hauls powerfully across the line to deep backward square leg"
1415702,2,C,West Indies,Papua New Guinea,1,17.2,1,"Shepherd to Soper,  1 run","excellent yorker, 129kph and homing in towards the base of off. Soper chops down on it into the covers"
1415702,2,C,West Indies,Papua New Guinea,1,17.1,2,"Shepherd to Soper,  2 runs","shortish into the body, Soper works it through midwicket and they hurry back for two as the throw comes in. 100 up for PNG"
1415702,2,C,West Indies,Papua New Guinea,1,16.6,1,"Alzarri Joseph to Soper,  1 run","into the pitch, 133kph and nurdled through backward square leg for Soper's first run"
1415702,2,C,West Indies,Papua New Guinea,1,16.5,•,"Alzarri Joseph to Soper, no run","pitched up outside off, 141kph and punched to extra cover"
1415702,2,C,West Indies,Papua New Guinea,1,16.4,•,"Alzarri Joseph to Soper, no run","back of a length, defended stoutly"
1415702,2,C,West Indies,Papua New Guinea,1,16.3,W,"Alzarri Joseph to Bau, OUT","slower ball, bowled 'im! Bau is foxed and punch drunk, backing away and swinging without timing with his stumps exposed. The ball scuds low into middle and leg. Cracking innings from the PNG veteran but Joseph had his number there. West Indies maintaining their grip on proceedings"
1415702,2,C,West Indies,Papua New Guinea,1,16.2,1,"Alzarri Joseph to Doriga,  1 run",hoicked away into the leg side
1415702,2,C,West Indies,Papua New Guinea,1,16.1,•,"Alzarri Joseph to Doriga, no run","142kph in the channel, beats the bat as Doriga charges... there was a loud, woody noise. Did the ball just clip off stump on its way through? Yes, it fair rattled the woodwork, but the bails didn't move!"
1415702,2,C,West Indies,Papua New Guinea,1,16.1,1w,"Alzarri Joseph to Doriga, 1 wide",full and swerving down leg
1415702,2,C,West Indies,Papua New Guinea,1,15.6,1,"Chase to Doriga,  1 run","angling in on the stumps, Doriga manages to pick a gap on the leg side for his first run"
1415702,2,C,West Indies,Papua New Guinea,1,15.5,•,"Chase to Doriga, no run","flat outside off, goes back and punches down the track"
1415702,2,C,West Indies,Papua New Guinea,1,15.4,•,"Chase to Doriga, no run","flat, 93kph on off stump. Doriga turns to midwicket"
1415702,2,C,West Indies,Papua New Guinea,1,15.3,•,"Chase to Doriga, no run","turned off the pads, can't beat short fine leg"
1415702,2,C,West Indies,Papua New Guinea,1,15.2,•,"Chase to Doriga, no run",pushed through and tapped away watchfully
1415702,2,C,West Indies,Papua New Guinea,1,15.1,1,"Chase to Bau,  1 run","nudged into the leg side, that's fifty for Bau! From 42 balls, the rock around which PNG have built their innings. Fine work from the No. 4"
1415702,2,C,West Indies,Papua New Guinea,1,14.6,W,"Russell to Amini, OUT","back of a length, nicked behind! Amini was looking to cut but only manages a little top edge through to Pooran. Pace on, delivered cross seam, and Robert's your mother's brother. A steadying stand for PNG comes to an end"
1415702,2,C,West Indies,Papua New Guinea,1,14.5,1,"Russell to Bau,  1 run","length ball, 136kph and worked through midwicket. Bau on to 49"
1415702,2,C,West Indies,Papua New Guinea,1,14.4,1,"Russell to Amini,  1 run","fired down full, pretty much yorker length. Bau digs it out into the off side"
1415702,2,C,West Indies,Papua New Guinea,1,14.3,1,"Russell to Bau,  1 run","into the pitch, possibly another slower ball. Dabbed wide of backward point"
1415702,2,C,West Indies,Papua New Guinea,1,14.2,•,"Russell to Bau, no run","shortish and wide, 129kph. Bau swings and misses"
1415702,2,C,West Indies,Papua New Guinea,1,14.1,1,"Russell to Amini,  1 run","short ball with pace off, paddled away on the pull for two"
1415702,2,C,West Indies,Papua New Guinea,1,13.6,3,"Alzarri Joseph to Amini,  3 runs",slapped through the covers and then there's a misfield as the throw comes in - Joseph not happy - and they steal a couple more
1415702,2,C,West Indies,Papua New Guinea,1,13.5,1,"Alzarri Joseph to Bau,  1 run","back o f a length outside off, steered down into the backward point region"
1415702,2,C,West Indies,Papua New Guinea,1,13.4,4,"Alzarri Joseph to Bau, FOUR runs","top-edged over the keeper! Bau makes the most of 139kph behind Joseph's short ball, gets enough bat to send it for four"
1415702,2,C,West Indies,Papua New Guinea,1,13.3,•,"Alzarri Joseph to Bau, no run","short but with pace off, a cutter wide of the stumps. Bau swings hard and misses"
1415702,2,C,West Indies,Papua New Guinea,1,13.2,1,"Alzarri Joseph to Amini,  1 run","shortish and skidding on outside off, Amini dabs it down behind point for one"
1415702,2,C,West Indies,Papua New Guinea,1,13.1,•,"Alzarri Joseph to Amini, no run","back of a length, Amini looks to scoop this fine... but fails to connect as he jumps across"
1415702,2,C,West Indies,Papua New Guinea,1,12.6,•,"Motie to Bau, no run","goes round the wicket, fired down on off stump, defended"
1415702,2,C,West Indies,Papua New Guinea,1,12.5,4,"Motie to Bau, FOUR runs","another boundary, Bau on fire! This time a flowing cover drive - although it probably should have been stopped inside the ring"
1415702,2,C,West Indies,Papua New Guinea,1,12.4,6,"Motie to Bau,  SIX runs",Bau wow wow! Battered over wide long-on! Uses the feet and finds plenty of extra power to clear the ropes
1415702,2,C,West Indies,Papua New Guinea,1,12.3,•,"Motie to Bau, no run",flat and chopped into the off side
1415702,2,C,West Indies,Papua New Guinea,1,12.2,4,"Motie to Bau, FOUR runs","Bau wow! Woofed back down the ground, through Motie's up-thrust hands as he attempted a spectacular return catch"
1415702,2,C,West Indies,Papua New Guinea,1,12.1,•,"Motie to Bau, no run","pushed through, dipping on fourth stump. Punched back to the bowler"
1415702,2,C,West Indies,Papua New Guinea,1,11.6,1,"Shepherd to Bau,  1 run",short and flicked off the hip behind square for one more
1415702,2,C,West Indies,Papua New Guinea,1,11.5,1,"Shepherd to Amini,  1 run","continues to hit the pitch, this is dabbed down towards point and they scamper through"
1415702,2,C,West Indies,Papua New Guinea,1,11.4,1lb,"Shepherd to Bau, 1 leg bye","back of a length, worked into the leg side"
1415702,2,C,West Indies,Papua New Guinea,1,11.3,1,"Shepherd to Amini,  1 run","back of a length, swatted on one leg, Cuthbert Gordon Greenidge-style, but straight to short fine leg"
1415702,2,C,West Indies,Papua New Guinea,1,11.2,1,"Shepherd to Bau,  1 run","length ball angling in, hoicked over square leg. Aggressive intent but not much timing from Bau on this occasion"
1415702,2,C,West Indies,Papua New Guinea,1,11.1,•,"Shepherd to Bau, no run","round the wicket, 135kph outside off. Bau steers to backward point"
1415702,2,C,West Indies,Papua New Guinea,1,10.6,1,"Motie to Bau,  1 run","slow and loopy, 81kph and pulled away through backward square leg going deep in the crease"
1415702,2,C,West Indies,Papua New Guinea,1,10.5,2,"Motie to Bau,  2 runs",drops a little short and Bau cuts into the wide open acres at backward point for a hustled two
1415702,2,C,West Indies,Papua New Guinea,1,10.4,1,"Motie to Amini,  1 run",floated up and prodded into the point region coming across
1415702,2,C,West Indies,Papua New Guinea,1,10.3,•,"Motie to Amini, no run","quicker and flatter on fifth stump, skips through past Amini's outside edge"
1415702,2,C,West Indies,Papua New Guinea,1,10.2,1,"Motie to Bau,  1 run",tossed up and punched down to long-off
1415702,2,C,West Indies,Papua New Guinea,1,10.1,•,"Motie to Bau, no run","lovely, flighted delivery, lures Bau into a drive and beats him on the inside"
1415702,2,C,West Indies,Papua New Guinea,1,9.6,1,"Chase to Bau,  1 run",dragged down and Bau goes back on off stump to cut one more to the point sweeper
1415702,2,C,West Indies,Papua New Guinea,1,9.5,1,"Chase to Amini,  1 run","full and flighted, nudged off the pads through square leg"
1415702,2,C,West Indies,Papua New Guinea,1,9.4,•,"Chase to Amini, no run","floated up around off stump, defended watchfully"
1415702,2,C,West Indies,Papua New Guinea,1,9.3,•,"Chase to Amini, no run","pushed into the covers, Amini thought about running but won't risk it"
1415702,2,C,West Indies,Papua New Guinea,1,9.2,1,"Chase to Bau,  1 run",tossed up on the stumps and swept flat out to deep square leg
1415702,2,C,West Indies,Papua New Guinea,1,9.1,2,"Chase to Bau,  2 runs","jumps out and swings leg side, shout of ""catch it!"" but lands well in front of deep midwicket"
1415702,2,C,West Indies,Papua New Guinea,1,8.6,2,"Motie to Amini,  2 runs","round the wicket and angled in, Amini is low and paddles a couple fine to get going"
1415702,2,C,West Indies,Papua New Guinea,1,8.5,W,"Motie to Hiri, OUT","goes for the reverse - and pouched at slip! Up goes the finger straight away. Came off the back of the bat, I think, then the keeper's thigh. Eventually a simple catch for Powell, as his side continue to dictate proceedings"
1415702,2,C,West Indies,Papua New Guinea,1,8.4,1,"Motie to Bau,  1 run","back over the wicket, Bau advances and hoicks through midwicket"
1415702,2,C,West Indies,Papua New Guinea,1,8.3,1,"Motie to Hiri,  1 run","tossed up, makes some room to drive through cover to the sweeper"
1415702,2,C,West Indies,Papua New Guinea,1,8.2,•,"Motie to Hiri, no run","round the wicket, flatter outside off. Hiri swats it to backward point"
1415702,2,C,West Indies,Papua New Guinea,1,8.1,1,"Motie to Bau,  1 run","over the wicket, skips down and loops the ball up outside off. Bau steers one through the covers"
1415702,2,C,West Indies,Papua New Guinea,1,7.6,•,"Chase to Hiri, no run",pushed through and Hiri defends coming across on off
1415702,2,C,West Indies,Papua New Guinea,1,7.5,1,"Chase to Bau,  1 run","round the wicket again, bowled into the pitch and flicked leg side going back"
1415702,2,C,West Indies,Papua New Guinea,1,7.4,1,"Chase to Hiri,  1 run",looped up and worked on the front foot through midwicket
1415702,2,C,West Indies,Papua New Guinea,1,7.4,1w,"Chase to Hiri, 1 wide","over the wicket, but spinning down leg"
1415702,2,C,West Indies,Papua New Guinea,1,7.3,1,"Chase to Bau,  1 run","length ball, cut through point going back in the crease"
1415702,2,C,West Indies,Papua New Guinea,1,7.2,•,"Chase to Bau, no run","flighted, gripping on off stump, defended coming across"
1415702,2,C,West Indies,Papua New Guinea,1,7.1,4,"Chase to Bau, FOUR runs","tossed up and boshed! Bau goes pow, leaping down the track and lumping Chase back over his head through long-off"
1415702,2,C,West Indies,Papua New Guinea,1,6.6,•,"Hosein to Hiri, no run","round the wicket, tossed up and spinning a touch as Hiri defends on off stump"
1415702,2,C,West Indies,Papua New Guinea,1,6.5,1,"Hosein to Bau,  1 run","full and straight, Bau sweeps for one to fine leg"
1415702,2,C,West Indies,Papua New Guinea,1,6.4,•,"Hosein to Bau, no run","fired down on the stumps, jabbed to leg"
1415702,2,C,West Indies,Papua New Guinea,1,6.3,4,"Hosein to Bau, FOUR runs","time for some Bau fun, shuffling around in the crease and lashing an effective reverse-hit past slip through third for four!"
1415702,2,C,West Indies,Papua New Guinea,1,6.2,•,"Hosein to Bau, no run","flat again, swinging away from over the wicket, tapped back"
1415702,2,C,West Indies,Papua New Guinea,1,6.1,•,"Hosein to Bau, no run","pushed through on off, Bau punches back to the bowler"
1415702,2,C,West Indies,Papua New Guinea,1,5.6,W,"Alzarri Joseph to Vala, OUT","short and slapped - CHASE HOLDS ON!! A flying two-hander at backward point, then tosses the ball away, cool as you like. Vala is a goner despite hitting his cut right out of the screws. Instinctive grab from Chase, brilliant fielding, and PNG lose their third of the powerplay"
1415702,2,C,West Indies,Papua New Guinea,1,5.5,4,"Alzarri Joseph to Vala, FOUR runs","pitched up and smeared past mid-on! Agricultural but effective from Vala, who seems to have found his timing now"
1415702,2,C,West Indies,Papua New Guinea,1,5.4,•,"Alzarri Joseph to Vala, no run",back of a length and sizzling through past the shoulder of the bat with Vala looking to defend
1415702,2,C,West Indies,Papua New Guinea,1,5.3,4,"Alzarri Joseph to Vala, FOUR runs","full and mashed through the covers, four more to Vala! Frees the arms and cracks the ball between mid-off and extra"
1415702,2,C,West Indies,Papua New Guinea,1,5.2,•,"Alzarri Joseph to Vala, no run","pitched up, possibly a cutter on fifth/sixth stump. Plinked back to the bowler"
1415702,2,C,West Indies,Papua New Guinea,1,5.1,•,"Alzarri Joseph to Vala, no run","over the wicket, full length in the channel. Driven without timing towards cover"
1415702,2,C,West Indies,Papua New Guinea,1,4.6,1,"Chase to Vala,  1 run","full and flighted on off, Vala drives down to long-off for one more"
1415702,2,C,West Indies,Papua New Guinea,1,4.6,1w,"Chase to Vala, 1 wide",floated down the leg side for more extras
1415702,2,C,West Indies,Papua New Guinea,1,4.5,•,"Chase to Vala, no run","tight leave, but well judged! Spinning through on fourth stump as Vala shoulders arms"
1415702,2,C,West Indies,Papua New Guinea,1,4.4,•,"Chase to Vala, no run",looped up and defended on the front foot
1415702,2,C,West Indies,Papua New Guinea,1,4.4,2w,"Chase to Bau, 2 wide","Chase loses his line down the leg side as Bau swings at it and misses, Pooran can't collect either"
1415702,2,C,West Indies,Papua New Guinea,1,4.3,1,"Chase to Vala,  1 run","forward and steered into the covers, they take on the tight single with success"
1415702,2,C,West Indies,Papua New Guinea,1,4.2,•,"Chase to Vala, no run","fired in flatter on off, blocked"
1415702,2,C,West Indies,Papua New Guinea,1,4.1,6,"Chase to Vala,  SIX runs","hello, Assad Vala! Moosed over extra cover! Tossed up invitingly and Vala hops out of his bunker to slam this all the way over the ropes in regal fashion"
1415702,2,C,West Indies,Papua New Guinea,1,3.6,•,"Russell to Bau, no run","pitched up and thrashes back, through Russell's hands as he tumbles forward in his follow through, but mid-on cleans up"
1415702,2,C,West Indies,Papua New Guinea,1,3.6,1w,"Russell to Bau, 1 wide",back of a length but sliding down leg
1415702,2,C,West Indies,Papua New Guinea,1,3.5,4,"Russell to Bau, FOUR runs","clubbed down the ground, first boundary for PNG! Too full and this time Bau boshes effectively past mid-off, despite the ball holding up as it trundles towards the rope"
1415702,2,C,West Indies,Papua New Guinea,1,3.4,•,"Russell to Bau, no run","very full again, almost yorker length outside off. Bunted back to the bowler"
1415702,2,C,West Indies,Papua New Guinea,1,3.3,•,"Russell to Bau, no run","back of a length, brushes the hip as he looks to work it fine. Pooran is across to field"
1415702,2,C,West Indies,Papua New Guinea,1,3.2,•,"Russell to Bau, no run","full length, punched towards mid-off without much timing"
1415702,2,C,West Indies,Papua New Guinea,1,3.1,•,"Russell to Bau, no run","fired full, just outside off, beats Bau as he attempts to clamp down on it late"
1415702,2,C,West Indies,Papua New Guinea,1,2.6,2,"Hosein to Vala,  2 runs","pushed through flat and PNG's captain frees the arms, chops an under-edge past the keeper for two"
1415702,2,C,West Indies,Papua New Guinea,1,2.5,•,"Hosein to Vala, no run","the Hosein arm ball again does Vala going back, curving away in the arm with no turn"
