Match Id,Match Number,Group Number,Team A,Team B,Innings,Over,Runs,Main Message,Complete Commentary
1415701,1,A,United States Of America,Canada,2,0.3,•,"Kaleem Sana to Gous, no run",length ball around off and fended first ball by Gous
1415701,1,A,United States Of America,Canada,2,0.2,W,"Kaleem Sana to Taylor, OUT","Kaleem strikes second ball! Good length ball around off. Skidding through to Taylor as he goes onto the back foot for a flick. Ball doesn't bounce as expected, and he's been caught in front of middle stump. Taylor reviews but looks despondent, and that's because this is crashing into leg stump. Silence all around the ground, except the DJ's music"
1415701,1,A,United States Of America,Canada,2,0.1,•,"Kaleem Sana to Taylor, no run",left-armer to left-hand batter. Full outside off with a slight outswing. Left alone
1415702,2,C,West Indies,Papua New Guinea,1,19.6,2,"Alzarri Joseph to Doriga,  2 runs","another full toss, curling in and clubbed to long-on. They hustle back for two to finish off. Spirited effort from PNG, especially Kiplin Doriga at the end"
1415702,2,C,West Indies,Papua New Guinea,1,19.6,2nb,"Alzarri Joseph to Morea, (no ball) 1 run","low full toss, swatted to mid-off - and that's job done for WI oh dear, Joseph has overstepped. Still a ball to come"
1415702,2,C,West Indies,Papua New Guinea,1,19.5,1,"Alzarri Joseph to Doriga,  1 run","goes full and straight, Doriga leaps down the track, but picks out cover. They settle for a scrambled single"
1415702,2,C,West Indies,Papua New Guinea,1,19.4,1,"Alzarri Joseph to Morea,  1 run","full, straight and turned to leg. They are looking for two, but probably better off with Doriga on strike"
1415702,2,C,West Indies,Papua New Guinea,1,19.3,W,"Alzarri Joseph to Doriga, OUT","Joseph runs out the non-striker! Never a run there but PNG are desperate, as the ball ricocheted into the pitch and back off the batter. Joseph hares down in his follow through and underarms into the stumps with Nao well short of his ground"
1415702,2,C,West Indies,Papua New Guinea,1,19.2,4,"Alzarri Joseph to Doriga, FOUR runs","short ball, slashed to deep backward point! More prose than poetry from Kiplin, but it's just what his side need. Leans back and lummoxes four more"
1415702,2,C,West Indies,Papua New Guinea,1,19.1,4,"Alzarri Joseph to Doriga, FOUR runs",full and lashed through the overs! Doriga brings out the long handle to excellent effect!
1415702,2,C,West Indies,Papua New Guinea,1,18.6,W,"Russell to Soper, OUT",yorked 'im! Russell rocks middle! Excellent bit of death bowling and Soper can't lay bat on it as he looks to make room for a flap through the off side. Russell finishes his day's work with the most emphatic of dismissals
1415702,2,C,West Indies,Papua New Guinea,1,18.5,1,"Russell to Doriga,  1 run","Dre Russ nails his yorker, tailing in towards leg stump. Doriga ends up playing it quite well and they pinch one"
1415702,2,C,West Indies,Papua New Guinea,1,18.4,2,"Russell to Doriga,  2 runs","length ball, Doriga carves it through extra cover. Super running from Soper as he charges back to the danger end"
1415702,2,C,West Indies,Papua New Guinea,1,18.3,2,"Russell to Doriga,  2 runs","fired down on the stumps, dragged leg side and into a gap for two more"
1415702,2,C,West Indies,Papua New Guinea,1,18.2,1,"Russell to Soper,  1 run","pace off, 109kph outside off and dinked for one"
1415702,2,C,West Indies,Papua New Guinea,1,18.1,4,"Russell to Soper, FOUR runs","thick-edged to fine leg! PNG will take them any which way. Full and Soper frees the arms, chops past leg stump to an unguarded part of the ground"
1415702,2,C,West Indies,Papua New Guinea,1,17.6,2,"Shepherd to Doriga,  2 runs","full and crunched, more busy batting from Doriga who pushes hard for two as long-off comes around to field"
1415702,2,C,West Indies,Papua New Guinea,1,17.5,1,"Shepherd to Soper,  1 run","short ball into the pitch, 135kph and swatted out to deep square leg"
1415702,2,C,West Indies,Papua New Guinea,1,17.4,3,"Shepherd to Doriga,  3 runs","full toss, battered in front of the cover sweeper... Joseph does well running around to intercept in front of the rope, a tumbling stop to prevent four"
1415702,2,C,West Indies,Papua New Guinea,1,17.3,4,"Shepherd to Doriga, FOUR runs","slower ball, swung away! Doriga is forward and hauls powerfully across the line to deep backward square leg"
1415702,2,C,West Indies,Papua New Guinea,1,17.2,1,"Shepherd to Soper,  1 run","excellent yorker, 129kph and homing in towards the base of off. Soper chops down on it into the covers"
1415702,2,C,West Indies,Papua New Guinea,1,17.1,2,"Shepherd to Soper,  2 runs","shortish into the body, Soper works it through midwicket and they hurry back for two as the throw comes in. 100 up for PNG"
1415702,2,C,West Indies,Papua New Guinea,1,16.6,1,"Alzarri Joseph to Soper,  1 run","into the pitch, 133kph and nurdled through backward square leg for Soper's first run"
1415702,2,C,West Indies,Papua New Guinea,1,16.5,•,"Alzarri Joseph to Soper, no run","pitched up outside off, 141kph and punched to extra cover"
1415702,2,C,West Indies,Papua New Guinea,1,16.4,•,"Alzarri Joseph to Soper, no run","back of a length, defended stoutly"
1415702,2,C,West Indies,Papua New Guinea,1,16.3,W,"Alzarri Joseph to Bau, OUT","slower ball, bowled 'im! Bau is foxed and punch drunk, backing away and swinging without timing with his stumps exposed. The ball scuds low into middle and leg. Cracking innings from the PNG veteran but Joseph had his number there. West Indies maintaining their grip on proceedings"
1415702,2,C,West Indies,Papua New Guinea,1,16.2,1,"Alzarri Joseph to Doriga,  1 run",hoicked away into the leg side
1415702,2,C,West Indies,Papua New Guinea,1,16.1,•,"Alzarri Joseph to Doriga, no run","142kph in the channel, beats the bat as Doriga charges... there was a loud, woody noise. Did the ball just clip off stump on its way through? Yes, it fair rattled the woodwork, but the bails didn't move!"
1415702,2,C,West Indies,Papua New Guinea,1,16.1,1w,"Alzarri Joseph to Doriga, 1 wide",full and swerving down leg
1415702,2,C,West Indies,Papua New Guinea,1,15.6,1,"Chase to Doriga,  1 run","angling in on the stumps, Doriga manages to pick a gap on the leg side for his first run"
1415702,2,C,West Indies,Papua New Guinea,1,15.5,•,"Chase to Doriga, no run","flat outside off, goes back and punches down the track"
1415702,2,C,West Indies,Papua New Guinea,1,15.4,•,"Chase to Doriga, no run","flat, 93kph on off stump. Doriga turns to midwicket"
1415702,2,C,West Indies,Papua New Guinea,1,15.3,•,"Chase to Doriga, no run","turned off the pads, can't beat short fine leg"
1415702,2,C,West Indies,Papua New Guinea,1,15.2,•,"Chase to Doriga, no run",pushed through and tapped away watchfully
1415702,2,C,West Indies,Papua New Guinea,1,15.1,1,"Chase to Bau,  1 run","nudged into the leg side, that's fifty for Bau! From 42 balls, the rock around which PNG have built their innings. Fine work from the No. 4"
1415702,2,C,West Indies,Papua New Guinea,1,14.6,W,"Russell to Amini, OUT","back of a length, nicked behind! Amini was looking to cut but only manages a little top edge through to Pooran. Pace on, delivered cross seam, and Robert's your mother's brother. A steadying stand for PNG comes to an end"
1415702,2,C,West Indies,Papua New Guinea,1,14.5,1,"Russell to Bau,  1 run","length ball, 136kph and worked through midwicket. Bau on to 49"
1415702,2,C,West Indies,Papua New Guinea,1,14.4,1,"Russell to Amini,  1 run","fired down full, pretty much yorker length. Bau digs it out into the off side"
1415702,2,C,West Indies,Papua New Guinea,1,14.3,1,"Russell to Bau,  1 run","into the pitch, possibly another slower ball. Dabbed wide of backward point"
1415702,2,C,West Indies,Papua New Guinea,1,14.2,•,"Russell to Bau, no run","shortish and wide, 129kph. Bau swings and misses"
1415702,2,C,West Indies,Papua New Guinea,1,14.1,1,"Russell to Amini,  1 run","short ball with pace off, paddled away on the pull for two"
1415702,2,C,West Indies,Papua New Guinea,1,13.6,3,"Alzarri Joseph to Amini,  3 runs",slapped through the covers and then there's a misfield as the throw comes in - Joseph not happy - and they steal a couple more
1415702,2,C,West Indies,Papua New Guinea,1,13.5,1,"Alzarri Joseph to Bau,  1 run","back o f a length outside off, steered down into the backward point region"
1415702,2,C,West Indies,Papua New Guinea,1,13.4,4,"Alzarri Joseph to Bau, FOUR runs","top-edged over the keeper! Bau makes the most of 139kph behind Joseph's short ball, gets enough bat to send it for four"
1415702,2,C,West Indies,Papua New Guinea,1,13.3,•,"Alzarri Joseph to Bau, no run","short but with pace off, a cutter wide of the stumps. Bau swings hard and misses"
1415702,2,C,West Indies,Papua New Guinea,1,13.2,1,"Alzarri Joseph to Amini,  1 run","shortish and skidding on outside off, Amini dabs it down behind point for one"
1415702,2,C,West Indies,Papua New Guinea,1,13.1,•,"Alzarri Joseph to Amini, no run","back of a length, Amini looks to scoop this fine... but fails to connect as he jumps across"
1415702,2,C,West Indies,Papua New Guinea,1,12.6,•,"Motie to Bau, no run","goes round the wicket, fired down on off stump, defended"
1415702,2,C,West Indies,Papua New Guinea,1,12.5,4,"Motie to Bau, FOUR runs","another boundary, Bau on fire! This time a flowing cover drive - although it probably should have been stopped inside the ring"
1415702,2,C,West Indies,Papua New Guinea,1,12.4,6,"Motie to Bau,  SIX runs",Bau wow wow! Battered over wide long-on! Uses the feet and finds plenty of extra power to clear the ropes
1415702,2,C,West Indies,Papua New Guinea,1,12.3,•,"Motie to Bau, no run",flat and chopped into the off side
1415702,2,C,West Indies,Papua New Guinea,1,12.2,4,"Motie to Bau, FOUR runs","Bau wow! Woofed back down the ground, through Motie's up-thrust hands as he attempted a spectacular return catch"
1415702,2,C,West Indies,Papua New Guinea,1,12.1,•,"Motie to Bau, no run","pushed through, dipping on fourth stump. Punched back to the bowler"
1415702,2,C,West Indies,Papua New Guinea,1,11.6,1,"Shepherd to Bau,  1 run",short and flicked off the hip behind square for one more
1415702,2,C,West Indies,Papua New Guinea,1,11.5,1,"Shepherd to Amini,  1 run","continues to hit the pitch, this is dabbed down towards point and they scamper through"
1415702,2,C,West Indies,Papua New Guinea,1,11.4,1lb,"Shepherd to Bau, 1 leg bye","back of a length, worked into the leg side"
1415702,2,C,West Indies,Papua New Guinea,1,11.3,1,"Shepherd to Amini,  1 run","back of a length, swatted on one leg, Cuthbert Gordon Greenidge-style, but straight to short fine leg"
1415702,2,C,West Indies,Papua New Guinea,1,11.2,1,"Shepherd to Bau,  1 run","length ball angling in, hoicked over square leg. Aggressive intent but not much timing from Bau on this occasion"
1415702,2,C,West Indies,Papua New Guinea,1,11.1,•,"Shepherd to Bau, no run","round the wicket, 135kph outside off. Bau steers to backward point"
1415702,2,C,West Indies,Papua New Guinea,1,10.6,1,"Motie to Bau,  1 run","slow and loopy, 81kph and pulled away through backward square leg going deep in the crease"
1415702,2,C,West Indies,Papua New Guinea,1,10.5,2,"Motie to Bau,  2 runs",drops a little short and Bau cuts into the wide open acres at backward point for a hustled two
1415702,2,C,West Indies,Papua New Guinea,1,10.4,1,"Motie to Amini,  1 run",floated up and prodded into the point region coming across
1415702,2,C,West Indies,Papua New Guinea,1,10.3,•,"Motie to Amini, no run","quicker and flatter on fifth stump, skips through past Amini's outside edge"
1415702,2,C,West Indies,Papua New Guinea,1,10.2,1,"Motie to Bau,  1 run",tossed up and punched down to long-off
1415702,2,C,West Indies,Papua New Guinea,1,10.1,•,"Motie to Bau, no run","lovely, flighted delivery, lures Bau into a drive and beats him on the inside"
1415702,2,C,West Indies,Papua New Guinea,1,9.6,1,"Chase to Bau,  1 run",dragged down and Bau goes back on off stump to cut one more to the point sweeper
1415702,2,C,West Indies,Papua New Guinea,1,9.5,1,"Chase to Amini,  1 run","full and flighted, nudged off the pads through square leg"
1415702,2,C,West Indies,Papua New Guinea,1,9.4,•,"Chase to Amini, no run","floated up around off stump, defended watchfully"
1415702,2,C,West Indies,Papua New Guinea,1,9.3,•,"Chase to Amini, no run","pushed into the covers, Amini thought about running but won't risk it"
1415702,2,C,West Indies,Papua New Guinea,1,9.2,1,"Chase to Bau,  1 run",tossed up on the stumps and swept flat out to deep square leg
1415702,2,C,West Indies,Papua New Guinea,1,9.1,2,"Chase to Bau,  2 runs","jumps out and swings leg side, shout of ""catch it!"" but lands well in front of deep midwicket"
1415702,2,C,West Indies,Papua New Guinea,1,8.6,2,"Motie to Amini,  2 runs","round the wicket and angled in, Amini is low and paddles a couple fine to get going"
1415702,2,C,West Indies,Papua New Guinea,1,8.5,W,"Motie to Hiri, OUT","goes for the reverse - and pouched at slip! Up goes the finger straight away. Came off the back of the bat, I think, then the keeper's thigh. Eventually a simple catch for Powell, as his side continue to dictate proceedings"
1415702,2,C,West Indies,Papua New Guinea,1,8.4,1,"Motie to Bau,  1 run","back over the wicket, Bau advances and hoicks through midwicket"
1415702,2,C,West Indies,Papua New Guinea,1,8.3,1,"Motie to Hiri,  1 run","tossed up, makes some room to drive through cover to the sweeper"
1415702,2,C,West Indies,Papua New Guinea,1,8.2,•,"Motie to Hiri, no run","round the wicket, flatter outside off. Hiri swats it to backward point"
1415702,2,C,West Indies,Papua New Guinea,1,8.1,1,"Motie to Bau,  1 run","over the wicket, skips down and loops the ball up outside off. Bau steers one through the covers"
1415702,2,C,West Indies,Papua New Guinea,1,7.6,•,"Chase to Hiri, no run",pushed through and Hiri defends coming across on off
1415702,2,C,West Indies,Papua New Guinea,1,7.5,1,"Chase to Bau,  1 run","round the wicket again, bowled into the pitch and flicked leg side going back"
1415702,2,C,West Indies,Papua New Guinea,1,7.4,1,"Chase to Hiri,  1 run",looped up and worked on the front foot through midwicket
1415702,2,C,West Indies,Papua New Guinea,1,7.4,1w,"Chase to Hiri, 1 wide","over the wicket, but spinning down leg"
1415702,2,C,West Indies,Papua New Guinea,1,7.3,1,"Chase to Bau,  1 run","length ball, cut through point going back in the crease"
1415702,2,C,West Indies,Papua New Guinea,1,7.2,•,"Chase to Bau, no run","flighted, gripping on off stump, defended coming across"
1415702,2,C,West Indies,Papua New Guinea,1,7.1,4,"Chase to Bau, FOUR runs","tossed up and boshed! Bau goes pow, leaping down the track and lumping Chase back over his head through long-off"
1415702,2,C,West Indies,Papua New Guinea,1,6.6,•,"Hosein to Hiri, no run","round the wicket, tossed up and spinning a touch as Hiri defends on off stump"
1415702,2,C,West Indies,Papua New Guinea,1,6.5,1,"Hosein to Bau,  1 run","full and straight, Bau sweeps for one to fine leg"
1415702,2,C,West Indies,Papua New Guinea,1,6.4,•,"Hosein to Bau, no run","fired down on the stumps, jabbed to leg"
1415702,2,C,West Indies,Papua New Guinea,1,6.3,4,"Hosein to Bau, FOUR runs","time for some Bau fun, shuffling around in the crease and lashing an effective reverse-hit past slip through third for four!"
1415702,2,C,West Indies,Papua New Guinea,1,6.2,•,"Hosein to Bau, no run","flat again, swinging away from over the wicket, tapped back"
1415702,2,C,West Indies,Papua New Guinea,1,6.1,•,"Hosein to Bau, no run","pushed through on off, Bau punches back to the bowler"
1415702,2,C,West Indies,Papua New Guinea,1,5.6,W,"Alzarri Joseph to Vala, OUT","short and slapped - CHASE HOLDS ON!! A flying two-hander at backward point, then tosses the ball away, cool as you like. Vala is a goner despite hitting his cut right out of the screws. Instinctive grab from Chase, brilliant fielding, and PNG lose their third of the powerplay"
1415702,2,C,West Indies,Papua New Guinea,1,5.5,4,"Alzarri Joseph to Vala, FOUR runs","pitched up and smeared past mid-on! Agricultural but effective from Vala, who seems to have found his timing now"
1415702,2,C,West Indies,Papua New Guinea,1,5.4,•,"Alzarri Joseph to Vala, no run",back of a length and sizzling through past the shoulder of the bat with Vala looking to defend
1415702,2,C,West Indies,Papua New Guinea,1,5.3,4,"Alzarri Joseph to Vala, FOUR runs","full and mashed through the covers, four more to Vala! Frees the arms and cracks the ball between mid-off and extra"
1415702,2,C,West Indies,Papua New Guinea,1,5.2,•,"Alzarri Joseph to Vala, no run","pitched up, possibly a cutter on fifth/sixth stump. Plinked back to the bowler"
1415702,2,C,West Indies,Papua New Guinea,1,5.1,•,"Alzarri Joseph to Vala, no run","over the wicket, full length in the channel. Driven without timing towards cover"
1415702,2,C,West Indies,Papua New Guinea,1,4.6,1,"Chase to Vala,  1 run","full and flighted on off, Vala drives down to long-off for one more"
1415702,2,C,West Indies,Papua New Guinea,1,4.6,1w,"Chase to Vala, 1 wide",floated down the leg side for more extras
1415702,2,C,West Indies,Papua New Guinea,1,4.5,•,"Chase to Vala, no run","tight leave, but well judged! Spinning through on fourth stump as Vala shoulders arms"
1415702,2,C,West Indies,Papua New Guinea,1,4.4,•,"Chase to Vala, no run",looped up and defended on the front foot
1415702,2,C,West Indies,Papua New Guinea,1,4.4,2w,"Chase to Bau, 2 wide","Chase loses his line down the leg side as Bau swings at it and misses, Pooran can't collect either"
1415702,2,C,West Indies,Papua New Guinea,1,4.3,1,"Chase to Vala,  1 run","forward and steered into the covers, they take on the tight single with success"
1415702,2,C,West Indies,Papua New Guinea,1,4.2,•,"Chase to Vala, no run","fired in flatter on off, blocked"
1415702,2,C,West Indies,Papua New Guinea,1,4.1,6,"Chase to Vala,  SIX runs","hello, Assad Vala! Moosed over extra cover! Tossed up invitingly and Vala hops out of his bunker to slam this all the way over the ropes in regal fashion"
1415702,2,C,West Indies,Papua New Guinea,1,3.6,•,"Russell to Bau, no run","pitched up and thrashes back, through Russell's hands as he tumbles forward in his follow through, but mid-on cleans up"
1415702,2,C,West Indies,Papua New Guinea,1,3.6,1w,"Russell to Bau, 1 wide",back of a length but sliding down leg
1415702,2,C,West Indies,Papua New Guinea,1,3.5,4,"Russell to Bau, FOUR runs","clubbed down the ground, first boundary for PNG! Too full and this time Bau boshes effectively past mid-off, despite the ball holding up as it trundles towards the rope"
1415702,2,C,West Indies,Papua New Guinea,1,3.4,•,"Russell to Bau, no run","very full again, almost yorker length outside off. Bunted back to the bowler"
1415702,2,C,West Indies,Papua New Guinea,1,3.3,•,"Russell to Bau, no run","back of a length, brushes the hip as he looks to work it fine. Pooran is across to field"
1415702,2,C,West Indies,Papua New Guinea,1,3.2,•,"Russell to Bau, no run","full length, punched towards mid-off without much timing"
1415702,2,C,West Indies,Papua New Guinea,1,3.1,•,"Russell to Bau, no run","fired full, just outside off, beats Bau as he attempts to clamp down on it late"
1415702,2,C,West Indies,Papua New Guinea,1,2.6,2,"Hosein to Vala,  2 runs","pushed through flat and PNG's captain frees the arms, chops an under-edge past the keeper for two"
1415702,2,C,West Indies,Papua New Guinea,1,2.5,•,"Hosein to Vala, no run","the Hosein arm ball again does Vala going back, curving away in the arm with no turn"
1415702,2,C,West Indies,Papua New Guinea,1,2.4,•,"Hosein to Vala, no run","goes over the wicket again, gets Vala coming forward and then spins the ball past the inside edge"
1415702,2,C,West Indies,Papua New Guinea,1,2.3,•,"Hosein to Vala, no run","on the stumps, turned into the leg side"
1415702,2,C,West Indies,Papua New Guinea,1,2.2,1,"Hosein to Bau,  1 run","slung down on off, poked through square leg"
1415702,2,C,West Indies,Papua New Guinea,1,2.1,W,"Hosein to Siaka, OUT","Timbeeeeeeerrrrrrrrrrrrr! Hosein slices through him! A wicked delivery from West Indies' left-arm spin doctor, angling back in with the arm - almost an inswinger, really. Beats the inside edge and rattles middle and off. Siaka heads off after a two-ball stay"
1415702,2,C,West Indies,Papua New Guinea,1,1.6,1,"Shepherd to Siaka,  1 run",nurdled wide of short fine leg for a single to get Siaka off the mark
1415702,2,C,West Indies,Papua New Guinea,1,1.6,1w,"Shepherd to Siaka, 1 wide","length ball, but fired down leg"
1415702,2,C,West Indies,Papua New Guinea,1,1.5,W,"Shepherd to Ura, OUT","back of a length, fended behind! Shepherd strikes in the second over for West Indies. Cracking delivery, prancing and swerving off the seam as Ura looked to open the face playing from the crease. Kissed the outside edge for a straightforward take by Pooran"
1415702,2,C,West Indies,Papua New Guinea,1,1.4,•,"Shepherd to Ura, no run","back of a length, zipping through over the top of off as Ura heaves across the line and misses"
1415702,2,C,West Indies,Papua New Guinea,1,1.3,3,"Shepherd to Vala,  3 runs","shortish and Vala connects this time, chopped firmly through the covers for his first runs. Might have been four but the outfield looks heavy after plenty of rain"
1415702,2,C,West Indies,Papua New Guinea,1,1.2,•,"Shepherd to Vala, no run","touch short in the channel, angling across from over the wicket. Vala swipes and misses"
1415702,2,C,West Indies,Papua New Guinea,1,1.1,1,"Shepherd to Ura,  1 run","back of a length, 128kph and rising around middle and leg, Ura swats a pull through backward square leg"
1415702,2,C,West Indies,Papua New Guinea,1,0.6,•,"Hosein to Vala, no run",tossed up and Vala again can't work it into a gap. Just one run off Hosein's opener
1415702,2,C,West Indies,Papua New Guinea,1,0.5,•,"Hosein to Vala, no run","beauty! Hosein gets this to go away from the left-hander, bowled from over the wicket and spinning through to the keeper. Vala done all ends up"
1415702,2,C,West Indies,Papua New Guinea,1,0.4,•,"Hosein to Vala, no run",pushed through and again Vala can't get it away shoveling to leg
1415702,2,C,West Indies,Papua New Guinea,1,0.3,•,"Hosein to Vala, no run","bowled into the pitch, skidding on with Vala looking to pull. Struck on the pads but the appeal is muted... pitched outside leg"
1415702,2,C,West Indies,Papua New Guinea,1,0.2,1,"Hosein to Ura,  1 run","sliding in with the arm towards leg stump, tucked off the pads square"
1415702,2,C,West Indies,Papua New Guinea,1,0.1,•,"Hosein to Ura, no run","round the wicket, tossed up and gripping to spin a long way past the bat, with Ura aiming a biff down the ground"
1415702,2,C,West Indies,Papua New Guinea,2,18.6,1,"Morea to Russell,  1 run","That's all she wrote! Russell takes West Indies over the line as he digs out a yorker towards long on. West Indies start their 2024 T20 World Cup campaign with victory by five wickets! But my days did they have to work for it! Outstanding fight from PNG, who, truth be told, were ahead of the game on a couple of occasions during this chase but just couldn't stay the course. Plenty of ""if only"" moments but they've shown the rest of Group C that they're not just here for the ride..."
1415702,2,C,West Indies,Papua New Guinea,2,18.5,1,"Morea to Chase,  1 run","Wide yorker, ramped out to third to tie the scores..."
1415702,2,C,West Indies,Papua New Guinea,2,18.4,4,"Morea to Chase, FOUR runs",One bouncer four over cover! Start the car. Morea serves up a full toss outside off stump and Chase gets it out of the middle with a lovely lofted cover drive
1415702,2,C,West Indies,Papua New Guinea,2,18.3,4,"Morea to Chase, FOUR runs","Flicked over the shoulder for four! Chase steps across and intercepts a full ball on the sweep, lapping it fine on the leg side"
1415702,2,C,West Indies,Papua New Guinea,2,18.2,1,"Morea to Russell,  1 run","Russell steps across to expose his stumps, Morea goes for the toes - on about off stump - and is picked away for a single through midwicket"
1415702,2,C,West Indies,Papua New Guinea,2,18.1,2,"Morea to Russell,  2 runs","Wide yorker, dug out with a horizontal bat down to third. No real pace on the delivery allows deep cover to run around to third and field"
1415702,2,C,West Indies,Papua New Guinea,2,17.6,4,"Vala to Chase, FOUR runs","Flatter, back of a length - powered down the ground for another boundary! The 18th over goes for 18, as Chase stands tall into that lofted drive. Quality"
1415702,2,C,West Indies,Papua New Guinea,2,17.5,6,"Vala to Chase,  SIX runs","Bang! The ideal release shot for Chase, who presses forward and drives gloriously up and over long off, from low to high"
1415702,2,C,West Indies,Papua New Guinea,2,17.4,1,"Vala to Russell,  1 run",Driven out to that deep fielder on the off side
1415702,2,C,West Indies,Papua New Guinea,2,17.3,2,"Vala to Russell,  2 runs","Length played off the back foot, punched into deep cover. Great running from Russell puts pressure on the fielder who throws down the middle of the pitch"
1415702,2,C,West Indies,Papua New Guinea,2,17.2,1,"Vala to Chase,  1 run",Worked out to deep midwicket
1415702,2,C,West Indies,Papua New Guinea,2,17.1,4,"Vala to Chase, FOUR runs","Back to back boundaries! And how necessary they were... Vala drags another down but doesn't get away with it as Chase flicks it around the corner. In fact, Vala should have got away with it, because the fielder running around from backward square leg got to the ball but didn't get low enough to gather and ends up getting nutmegged"
1415702,2,C,West Indies,Papua New Guinea,2,16.6,6,"Kariko to Russell,  SIX runs",That's one of them! Enough sighters for Russell - winds up and hooooons a full delivery on the strikes high and handsome over square leg
1415702,2,C,West Indies,Papua New Guinea,2,16.5,2,"Kariko to Russell,  2 runs","Driven on the up to midwicket, two made with ease as Siaka has to run about 30 yards to his right from long on to gather"
1415702,2,C,West Indies,Papua New Guinea,2,16.4,•,"Kariko to Russell, no run","Fired into leg stump, Russell gets in a tangle as he tries to sweep around his front pad but can't reach"
1415702,2,C,West Indies,Papua New Guinea,2,16.3,•,"Kariko to Russell, no run","Darted outside off, Russell defends with an open face into backward point"
1415702,2,C,West Indies,Papua New Guinea,2,16.2,1,"Kariko to Chase,  1 run","Shorter, this time Chase waits a little and punches beyond that cover fielder"
1415702,2,C,West Indies,Papua New Guinea,2,16.1,•,"Kariko to Chase, no run","Darted in, just off a length, well-timed drive but straight to cover"
1415702,2,C,West Indies,Papua New Guinea,2,15.6,W,"Vala to Rutherford, OUT","GOT HIM! The good news for Rutherford is this time he doesn't cut into the ground. The bad news is he's cut straight into right thigh of the keeper Doriga, who ends up keeping the ball in the air and completing the catch. PNG - are you really about to do this?!"
1415702,2,C,West Indies,Papua New Guinea,2,15.5,•,"Vala to Rutherford, no run","Darted into a length, Rutherford duffs a cut into the ground once more"
1415702,2,C,West Indies,Papua New Guinea,2,15.4,1,"Vala to Chase,  1 run","Drops short, but gets away with that as Chase can only work to deep midwicket because of the surprising lack of bounce"
1415702,2,C,West Indies,Papua New Guinea,2,15.3,1,"Vala to Rutherford,  1 run","Similar length, driven this time off the back foot out to deep cover"
1415702,2,C,West Indies,Papua New Guinea,2,15.2,•,"Vala to Rutherford, no run","Around the wicket to Rutherford, who cuts a length ball straight into the ground"
1415702,2,C,West Indies,Papua New Guinea,2,15.1,1,"Vala to Chase,  1 run","Full, middle and leg, worked out to long on once more"
1415702,2,C,West Indies,Papua New Guinea,2,14.6,1,"Amini to Chase,  1 run","Flatter, slightly shorter this time, and Chase wrists this one down to long on to keep the strike"
1415702,2,C,West Indies,Papua New Guinea,2,14.5,6,"Amini to Chase,  SIX runs","Flighted wide of off stump, slog-swept into the stands at midwicket! Quality shot from Chase, who finally gets one out of the screws"
1415702,2,C,West Indies,Papua New Guinea,2,14.4,1,"Amini to Rutherford,  1 run",On the up back to the bowler... but just beyond his dive! Rutherford had hard hands into that but it was too far from Amini to be considered a chance
1415702,2,C,West Indies,Papua New Guinea,2,14.3,•,"Amini to Rutherford, no run",Sharper - hint of a googly? - defended back to the bowler
1415702,2,C,West Indies,Papua New Guinea,2,14.2,•,"Amini to Rutherford, no run","Bit of turn off a full length, into middle stump, defended out to cover"
1415702,2,C,West Indies,Papua New Guinea,2,14.1,1,"Amini to Chase,  1 run","Flighted, full, driven full-bloodily down the ground to long off"
1415702,2,C,West Indies,Papua New Guinea,2,13.6,W,"Soper to Powell, OUT",Caught behind?! The umpire's finger is up as Powell attempts a booming drive! He's sent it upstairs for a review... and it's out! Oh my days! Sliver of a spike on UltraEdge off the inside edge
1415702,2,C,West Indies,Papua New Guinea,2,13.5,•,"Soper to Powell, no run","Bit of nibble away from the right-hander off a length, squares up Powell a touch, but adjusts in time to offer more of his bat than simple the edge"
1415702,2,C,West Indies,Papua New Guinea,2,13.4,1,"Soper to Chase,  1 run","Length again, fourth stump line, pushed out to the left of cover"
1415702,2,C,West Indies,Papua New Guinea,2,13.3,1,"Soper to Powell,  1 run","Into a length, angled into the hip, Powell gets on top of the bounce and takes the single on offer at midwicket"
1415702,2,C,West Indies,Papua New Guinea,2,13.2,2,"Soper to Powell,  2 runs","Flatter, fuller, straighter, timed out to midwicket for a swiftly taken two"
1415702,2,C,West Indies,Papua New Guinea,2,13.1,4,"Soper to Powell, FOUR runs","Length, sits up and smoked back at the bowler! Soper ducks, and thank god he does because that could have taken his face down to the mid off boundary along with the ball..."
1415702,2,C,West Indies,Papua New Guinea,2,12.6,•,"Kariko to Chase, no run","Yorker length, outside off, dug out to third by Chase"
1415702,2,C,West Indies,Papua New Guinea,2,12.5,1,"Kariko to Powell,  1 run",Fired down leg but intercepted by Powell who is leaning forward feeling for the ball. He might have done well to leave it alone for a wide rather than the single he picks up to midwicket
1415702,2,C,West Indies,Papua New Guinea,2,12.4,1,"Kariko to Chase,  1 run","Waits for this flighted delivery, then drives inside cover, down to long off"
1415702,2,C,West Indies,Papua New Guinea,2,12.3,•,"Kariko to Chase, no run","Firm drive into the covers, but straight to the fielder"
1415702,2,C,West Indies,Papua New Guinea,2,12.2,•,"Kariko to Chase, no run","Chase gets this finer than the previous shot, but still cut off before it leaves the ring"
1415702,2,C,West Indies,Papua New Guinea,2,12.1,•,"Kariko to Chase, no run","Opens the face into the drive, but can't beat point"
